Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
b29b7545-7d97-342c-ab7a-020cd659f6c2,e9fbc0a1-2e33-39e4-9514-4626cbef8cfb,Waltraud Murazik,F,GENERAL PRACTICE,205 CLARK AVE,AMES,IA,50010-3311,42.025494,-93.62759399999999,30
fabf929f-80fc-387c-9795-a0560418cfa5,f671b792-5122-3a8f-b29f-8685ed854f7b,Maisie Pacocha,F,GENERAL PRACTICE,6000 UNIVERSITY AVENUE,WEST DES MOINES,IA,50266,41.5990676,-93.7962004,7
46a56588-05d5-3766-b9a0-11f94dd54c3c,c53bae16-e3e3-3b9f-8f7b-be0ea0a72e70,Gabriel Rippin,M,GENERAL PRACTICE,3770 8TH STREET SOUTHWEST,ALTOONA,IA,50009,41.6429994,-93.507441,3
e2697852-2ae0-3cbb-829c-21f7a8bb49a7,7b4d97a0-4b44-3c98-9561-da034521822a,Reynalda Erdman,F,GENERAL PRACTICE,6601 SOUTHWEST 9TH STREET,DES MOINES,IA,50315,41.5246474,-93.6250345,3
2809748d-322a-3c05-9fd8-3b76d9f1bfad,0423b21e-c941-3650-8968-43367bef5ae0,Mendy Schultz,F,GENERAL PRACTICE,2710 SAINT FRANCIS DRIVE,WATERLOO,IA,50702,42.461656,-92.3457301,11
ddd65374-6974-3784-84aa-0e8ea69f9077,0823e0d5-022d-333f-a283-12ad0b394504,Sofia Corral,F,GENERAL PRACTICE,1753 WEST RIDGEWAY AVENUE,WATERLOO,IA,50701,42.4680452,-92.3873198,57
4701fe23-76e4-3c89-b018-10b6cf87791a,4d2d7771-a42f-3243-a164-92553609ecf3,Barbera Wiza,F,GENERAL PRACTICE,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,38.814003,-97.614463,5
aed6e1d0-9cfb-30ce-b3b6-2fd40001a396,65ae8a17-43b2-30e5-ac51-ba4c3a38252d,Kristofer Bayer,M,GENERAL PRACTICE,401 WOODLAND HILLS BLVD,FORT SCOTT,KS,66701,37.830598,-94.703504,4
fff2cbe4-e13f-3faf-bfc5-f979f2067af1,6afb2813-dfef-33bd-9112-c77230e22abc,Charlena Feest,F,GENERAL PRACTICE,929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,37.690694,-97.342678,6
c2ba4023-6373-3b27-be32-dfa03b57ed4a,b03fb73a-d162-3f04-9794-70364331e06b,Richard Boehm,M,GENERAL PRACTICE,325 MAINE STREET,LAWRENCE,KS,66044,38.960323,-95.263223,118
453ec5d2-0244-3891-bea9-6ccfeba54a28,f49b62e0-5927-3013-9a67-bd4565dd985f,Maria Gutkowski,M,GENERAL PRACTICE,1823 COLLEGE AVE,MANHATTAN,KS,66502,39.198273,-96.552052,113
81fb9a9d-bc03-320a-9964-34cf0c364184,3207a7c6-4e1d-326c-b0b3-dfa2e32b898f,Reinaldo Walsh,M,GENERAL PRACTICE,1400 W 4TH ST,COFFEYVILLE,KS,67337,37.04545,-95.635506,32
07a94952-d9f3-3dd9-a3b2-fd74e2a93451,79a96c11-ac32-3475-9648-14cb5834f675,Alfonso Gutkowski,M,GENERAL PRACTICE,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,39.122539,-94.741781,23
dd048bc6-197c-30c5-b32c-39e0156ad419,3d66fda8-6454-3839-80e9-838c9f0d619c,Modesta Kling,F,GENERAL PRACTICE,12300 METCALF AVENUE,OVERLAND PARK,KS,66213,38.889042,-94.690584,15
b84bf537-a02c-3cb5-baf4-7bda590bc583,ac3f18e1-f704-3aa6-9316-a639da4e77c8,Gema Tremblay,F,GENERAL PRACTICE,3601 NORTH WEBB ROAD,WICHITA,KS,67226,37.690694,-97.342678,59
32df5671-f264-3ed0-9523-7a7d38673027,143933fc-9fbf-3b8b-a944-c8c5f755ae1b,Shan Kutch,F,GENERAL PRACTICE,401 SOUTH SANTA FE AVENUE,SALINA,KS,67401,38.814003,-97.614463,109
ff3087dc-d8ea-3b8b-bad7-2653c392976d,70eb7d66-eda7-327b-84c6-cf5af2fd86af,Jacquline Kemmer,F,GENERAL PRACTICE,1124 WEST 21ST STREET,ANDOVER,KS,67002,37.687078,-97.132909,13
b723f4a2-1af2-30ec-adb5-7050fdb4f106,6fce3bf3-e5dc-3260-bbad-628bf41e3807,Jeanie Morar,F,GENERAL PRACTICE,801 LOCUST ST,LA CROSSE,KS,67548,38.531751,-99.373697,159
6127a558-652a-3cd0-b93e-e29abc706733,8e247b9f-fbca-3484-8636-dc8726c3218c,Ned Lynch,M,GENERAL PRACTICE,REECE CAMPUS 2600 OTTAWA ROAD,NEODESHA,KS,66757,37.430396,-95.688214,15
98ba7ed5-4f8d-3ac4-a6e7-16145646c9c3,3b04237b-acad-38a5-9d9f-43932470e699,Emmett Kling,M,GENERAL PRACTICE,320 THIRTEENTH ST,WA KEENEY,KS,67672,38.712831,-99.33176,150
fe66477e-45b3-3eb0-8b63-616e9e2414be,56e9943a-57b1-3d3b-8955-4368eeab961f,Edward D'Amore,M,GENERAL PRACTICE,207-B E. 7th,Hays,KS,67601,38.86904,-99.33027,38
65f24df6-493f-30f6-ab46-5e644b43a4d8,27021c75-df1b-33e6-9a4e-7a93b6d14079,Gema Tremblay,F,GENERAL PRACTICE,1110 FAITH DR,SALINA,KS,67401-5204,38.814003,-97.614463,67
145149a8-afe1-31b3-b63d-de36d5a38146,bda6bc70-b1a2-3f25-af85-bfa3b2cebe52,Rachell Kozey,F,GENERAL PRACTICE,3417 W 8TH ST,LAWRENCE,KS,66049-3203,38.960029,-95.26293000000001,33
afac74b7-94ea-3fc4-91bf-55ea6e04be53,a049b3dd-3943-3b62-9289-e14d4f8ef70d,Nevada Rogahn,F,GENERAL PRACTICE,7451 SWITZER ST,SHAWNEE MISSION,KS,66203-4551,39.017779,-94.805322,33
48dd88c8-93a5-3621-98d0-a1368aa6c810,caf2bdc2-70d4-3efb-b177-0d881fcd2056,Chandra Kutch,F,GENERAL PRACTICE,111 W MAIN ST,INDEPENDENCE,KS,67301-3510,37.233046,-95.713539,75
e9ffaa5e-7eba-3040-95a2-a684891e72d3,b10977aa-22ff-3556-9cc3-4ca2b4ddecd3,Keith Ankunding,F,GENERAL PRACTICE,8675 COLLEGE BLVD,OVERLAND PARK,KS,66210-1863,38.889041999999996,-94.690584,27
97402950-c367-346f-930c-0ecbc8789d63,0fdb7e00-f2cb-3620-baeb-58b5076b5875,Vasiliki Stehr,F,GENERAL PRACTICE,202 STATE ST A,FORT SCOTT,KS,66701-2031,37.830597999999995,-94.70350400000001,13
098bca85-f24e-38c5-b336-61de24fa8121,57602ccc-43ad-3ea2-b4fb-c5f72f6abafc,Vernita O'Keefe,F,GENERAL PRACTICE,209 N 6TH ST,INDEPENDENCE,KS,67301-3100,37.233046,-95.713539,43
815eb300-07fe-3096-a1c1-3c96fb09ce7a,14b8130f-a633-39ec-9d0c-10a3da2856b9,Carolynn Funk,F,GENERAL PRACTICE,3012 ANDERSON AVE,MANHATTAN,KS,66503-2809,39.18895,-96.608358,39
ffcd84a3-3ba5-36cf-adb7-335b1e9ef2fc,2f0d6c05-b97d-330f-88de-6ad5f11412f3,Rosa Pérez,F,GENERAL PRACTICE,706 E SMILES,AUGUSTS,KS,67010-2385,37.698016,-96.97316,25
86d71e60-fddd-3813-a4d7-e755cc493ffd,c3768091-f7c0-3ba3-8558-9ce991ad88d2,Florene Anderson,F,GENERAL PRACTICE,801 LOCUST ST,LA CROSSE,KS,67548-9673,38.531925,-99.30941999999999,96
40f9b56d-406c-37fb-8d91-2896db40e2e4,3a7c6a82-a3ad-3579-9f63-05ae54078411,Hector Moore,M,GENERAL PRACTICE,8010 E 53RD ST N,BEL AIRE,KS,67226-8702,37.775943,-97.246571,48
25008c1a-aab4-3b5c-a665-7a35098e9706,02089f34-c91f-3331-86c7-f06ba30d49d2,Arlen Jones,M,GENERAL PRACTICE,200 EAST CENTENNIAL DRIVE,PITTSBURG,KS,66762,37.381272,-94.7042601,1
75e0c0a6-80cf-33a1-a3af-6046c67668a4,5206fead-8e54-3c46-93b1-1d21280ce5ce,Kristofer Bayer,M,GENERAL PRACTICE,7405 RENNER ROAD,SHAWNEE,KS,66217,38.9946653,-94.7761893,3
28f2d21d-2e18-3cb4-9673-47688ed4abb5,e25d0a16-14a6-3044-8d57-469fbfec41c7,Santa Wiza,F,GENERAL PRACTICE,651 EAST PRESCOTT ROAD,SALINA,KS,67401,38.8282823,-97.6006944,2
e0394284-53e0-3561-9275-38de1db04105,dd7653c9-88fd-3491-9059-a3b076729be9,Desmond Krajcik,M,GENERAL PRACTICE,2205 CENTRAL AVENUE,DODGE CITY,KS,67801,37.7733642,-100.0170517,2
f7128ab0-59a1-3bbf-9beb-91884b0532ce,a2bb7f14-3e23-30b3-9237-79d132201976,Brooks Hills,M,GENERAL PRACTICE,1104 EAST 23RD STREET,LAWRENCE,KS,66046,38.9433819,-95.2209394,4
cf800807-34d8-3cf9-951f-d46105fc1194,e49380c1-3aae-3033-8cd1-931c192409e8,Maria Gutkowski,M,GENERAL PRACTICE,930 HAYES DRIVE,MANHATTAN,KS,66502,39.1887235,-96.5541426,3
4d805734-39b9-3c7f-8ae3-45e7de1f664f,1f75e615-8cde-3f68-8d3c-ab1a47b4e1d4,Kennith Nitzsche,M,GENERAL PRACTICE,3311 EAST MURDOCK STREET,WICHITA,KS,67208,37.6969851,-97.2963881,1
1257356d-5977-3b64-bdc8-b94c37c27e89,87136782-d013-3ec4-b0ac-32078d1ef864,Rolande Mertz,F,GENERAL PRACTICE,320 LORETTO ROAD,LEBANON,KY,40033,37.835567,-85.721427,7
240f2382-3bd4-3926-8555-0d2f9a6ef847,692b710b-6e8c-3402-931a-da3fbce9d050,Kristie Mertz,F,GENERAL PRACTICE,1000 SAINT CHRISTOPHER DRIVE,ASHLAND,KY,41101,38.465553,-82.65573,15
8ee11a0f-c989-3036-a55f-993b879f8b92,874576f2-04c3-3a95-a913-abca9667e2ff,Nicky Morissette,F,GENERAL PRACTICE,81 BALL PARK ROAD,HARLAN,KY,40831,36.84352,-83.316039,262
303a43e6-59bb-3621-bda0-01087f122b2e,0886cafb-ab3f-3c78-93c2-d3bc2b5791c6,Cherie Sanford,F,GENERAL PRACTICE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,37.30223400000001,-87.474285,81
f93d0506-d98a-30e6-a474-f22ca387f9ac,a852819d-c4d7-396f-9e7e-3c2c099bc05c,Keith Towne,M,GENERAL PRACTICE,4000 KRESGE WAY,LOUISVILLE,KY,40207,38.178077,-85.666708,53
1396f23c-f561-38cf-a22e-aaa76ca57479,b91854a9-04a6-3154-9a3e-944d26f065bc,Gerald Runolfsson,M,GENERAL PRACTICE,1025 NEW MOODY LANE,LA GRANGE,KY,40031,38.39899000000001,-85.375467,69
b977a50d-8194-3cdc-81d7-caa05a4bdaf3,8ae3c4ce-fe0e-36e5-a05f-9ee4461cf88b,Love Pagac,F,GENERAL PRACTICE,1211 OLD MAIN STREET,HARTFORD,KY,42347,37.448793,-86.89200100000002,4
87b9b3c1-fafa-340b-adf6-96456ee3876d,f2265928-0013-3ccc-9802-71e8cc328570,Jacquetta Wilkinson,F,GENERAL PRACTICE,1350 S MAIN ST,MADISONVILLE,KY,42431-3380,37.302234000000006,-87.474285,57
8fee1711-2f7a-3204-afd8-050abb0e88c0,ae64b3a0-7f3a-34c4-a585-a629c24ff1f0,Anitra Pfeffer,F,GENERAL PRACTICE,29 EULA GRAY ST,HARLAN,KY,40831-1750,36.831579,-83.275859,92
43399bde-b752-3ca0-818c-edfee56381c6,80bcde57-6eaf-3c90-850a-df828c1a28e5,Sharan Goyette,F,GENERAL PRACTICE,2135 ARGILLITE RD J,FLATWOODS,KY,41139-1629,38.523247,-82.722717,32
383c8161-c3cf-3d47-903c-8a9ee9b38a5e,a0a58ef9-5bfb-3f6c-acaa-21838e14abc3,Classie Koelpin,F,GENERAL PRACTICE,8521 LA GRANGE RD,LOUISVILLE,KY,40242-3800,38.279581,-85.584171,37
93786731-23ca-3390-825f-5433181236a8,a39d5019-bf51-308a-8f22-a64817327f1a,Delma Borer,F,GENERAL PRACTICE,2355 POPLAR LEVEL RD,LOUISVILLE,KY,40217-1384,38.211306,-85.738108,34
d79a990a-426c-36e7-85f0-41ac0509ea48,e6cce81a-e748-3338-a873-78a3209d5f77,Clint Walsh,M,GENERAL PRACTICE,4107 TAYLOR BLVD,LOUISVILLE,KY,40215-2371,38.198839,-85.813916,25
2cf611a3-c87a-3de7-ba8e-b3030db1f86a,837de83e-7558-39aa-a4c9-50d3425402e9,Elliott Stark,M,GENERAL PRACTICE,11737S PRESTON HWY,LEBANON JUNCTION,KY,40150-8420,37.863226,-85.667281,18
d8f31af2-0123-3521-af8d-4e7eb1ffca77,cd92f254-6479-3bf8-997f-d39eb3ada2e6,Lisabeth Yundt,F,GENERAL PRACTICE,10015 MAIN ST,WHITESVILLE,KY,42378-9557,37.683144,-86.869833,14
88b51e05-0316-371e-8a36-01343b530605,75d2c47e-88cb-3f11-b14f-2f1a039f5d65,Kimberlee Hoeger,F,GENERAL PRACTICE,291 N HUBBARDS LN,LOUISVILLE,KY,40207-8228,38.26142700000001,-85.63072700000002,7
1fc333ca-6b18-3397-af2e-cfa6d7f99f1c,e8519b54-e00d-3015-9c6d-780705466b9b,Masako Barton,F,GENERAL PRACTICE,7815 PRESTON HWY,LOUISVILLE,KY,40219-3140,38.118827,-85.71851,12
c0b84919-9389-3cb7-9438-3bb854660a47,2649f6b3-fcb2-363e-99fc-bcd9f92d3013,Nell Bailey,F,GENERAL PRACTICE,81 BALL PARK RD,HARLAN,KY,40831-1701,36.831579,-83.275859,70
bb2ace9f-a1b0-3ba2-b93d-1c2736ad9c0b,ea7c4410-63f8-3f49-b70a-2651fcd2b5a8,Corrin Barton,F,GENERAL PRACTICE,12470 UNITED STATES HIGHWAY 60,ASHLAND,KY,41102,38.3898785,-82.7124616,1
fa9eac97-365d-36a6-bf78-8e4b6201a6ff,1c66806d-40db-35f8-8c39-91fa109f033b,Nella Lubowitz,F,GENERAL PRACTICE,3215 WESTPORT GREEN PLACE,LOUISVILLE,KY,40241,38.2918336,-85.5624122,2
b650ec9b-e828-33e7-a73d-0d01a10c5fc8,5b80c0ae-b7e4-3801-81d2-427449db700e,Karlyn Bergnaum,F,GENERAL PRACTICE,4870 CRITTENDEN DRIVE,LOUISVILLE,KY,40209,38.17684,-85.750144,1
553a5da2-c4f4-3cc3-bc52-6811f10d255c,121a9c83-80d7-3daa-89c1-bcf7d6c21f7d,Bernardo Ernser,M,GENERAL PRACTICE,444 SOUTH MAIN STREET,MADISONVILLE,KY,42431,37.3218203,-87.4991469,1
753c1f4a-5d67-3b7e-8263-e3407763dd2b,59456bde-2621-3a68-8c4a-a41c9102a396,Elida Collier,F,GENERAL PRACTICE,1102 SOUTH MAIN STREET,LONDON,KY,40741,37.1201053,-84.0745858,7
36f74adb-f278-3f83-89a7-59554048e88c,8cd88122-b431-3293-8674-51eb42ff6d73,Kirby Jast,M,GENERAL PRACTICE,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,30.202699,-93.214742,5
db2b176f-5ecc-32e6-be07-f18c08d087aa,7cdf00ae-fa69-3fe2-ae81-29b4bc3d783b,Roxanna Hickle,F,GENERAL PRACTICE,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,29.886163,-90.113263,104
5d2ac6c8-db21-3e09-a3f4-58d085a07df7,10448b7c-e168-30a8-aea7-1ef43654baf0,Jerald Ledner,M,GENERAL PRACTICE,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,30.068636,-89.93900699999998,3
47cdb8fb-02be-3dc9-a697-5fea2f9dd7e2,2ecf58ce-482b-32b8-b4e4-755fed313ce2,Jordon Stamm,M,GENERAL PRACTICE,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,30.202699,-93.214742,32
c568dd71-f0b2-3d65-8d0f-e069dc137e0a,8eda9b5e-52d8-3787-9274-af8be650b96e,Millard Kautzer,M,GENERAL PRACTICE,706 ROSS STREET,OAK GROVE,LA,71263,32.862158,-91.39122,95
f2a66b32-ee40-355b-b705-8f4323b6ad70,8861b858-7cd4-3ffc-8329-2dc07f2c7f95,Greg Spencer,M,GENERAL PRACTICE,130 N HOSPITAL DR,OAKDALE,LA,71463,30.816418,-92.655855,15
7e3f9aad-4bfb-3a9a-8bbb-2ae4794c3415,3aa0ca8c-e92d-3c75-bc7d-017f6c4a5c55,Arnoldo Luettgen,M,GENERAL PRACTICE,4200 HOUMA BLVD,METAIRIE,LA,70006,29.997793,-90.177864,337
d0257cfe-553a-3998-b2f8-5554def07f62,4427c7e9-acf2-38fc-b2aa-7690678ed2e2,Josh Thiel,M,GENERAL PRACTICE,4200 NELSON ROAD,LAKE CHARLES,LA,70605,30.202699,-93.214742,32
e640a4c0-014e-3919-995f-927d0aa831e3,9f394d8f-fe75-34b9-a0e2-6c95fc57b7fe,Setsuko West,F,GENERAL PRACTICE,1700  WALLACE BLVD,FERRIDAY,LA,71334,31.634179,-91.55617,32
40a632b0-5d52-3ae3-9ed3-62de2d9ee30a,1179ec9d-9438-3068-b07e-561fc464d086,Garth Powlowski,M,GENERAL PRACTICE,7701 W SAINT BERNARD HWY,ARABI,LA,70032-1835,29.955462,-89.998413,56
eeac4629-d25f-3178-9a5f-d73b704c470d,5a801482-88d1-360a-a4a6-1e83db236744,Sheba Klocko,F,GENERAL PRACTICE,105 DAVE L PEARCE ST,OAK GROVE,LA,71263,32.862158,-91.39121999999999,34
1e916cb9-2b17-392a-802d-508c252ca869,3d31e7d3-bcda-3bb3-938f-9695ccc1ad28,Johnnie Mayert,M,GENERAL PRACTICE,1525 DICKORY AVE,HARAHAN,LA,70123-2168,29.936365999999996,-90.202659,50
45c60174-bd23-306f-b965-25af34355ce9,17aaf1d3-b907-3167-b2b8-266ada6b2aa1,Juan Price,M,GENERAL PRACTICE,205 E 5TH AVE,OAKDALE,LA,71463-2903,30.816418,-92.655855,31
65fdf0e1-a5ce-3aaf-b77e-7dc74a5499b1,ac4f848b-66fc-307d-a6cc-5a535d5be702,Ashton Gottlieb,F,GENERAL PRACTICE,700 E MILLER AVE,IOWA,LA,70647-4045,30.239058,-93.012957,49
27a9e776-32ae-3c1e-8696-61235a95f731,05b94e9a-5bd1-3993-9f7c-0831378a1849,Ettie Frami,F,GENERAL PRACTICE,2120 BELLE CHASSE HWY,GRETNA,LA,70053-6651,29.910958,-90.051724,31
649b5e79-3ed4-3d11-a623-409a3bbb643d,fc45cf50-9ba1-355c-87db-be71fed8037b,Josef Hauck,M,GENERAL PRACTICE,204 SERIO BLVD,FERRIDAY,LA,71334-2015,31.634179,-91.55617,61
2472ab0d-51e9-3180-a468-2d23cf130649,90736be8-d3a1-3bc0-8460-6566049beeaa,Cecil Goldner,M,GENERAL PRACTICE,4080 NELSON RD,LAKE CHARLES,LA,70605-2440,30.202699,-93.214742,29
64a8aa5c-c8d0-3300-8566-676a129b6711,7d8243a5-22e3-38e0-ae10-f486e3cab662,Les Feil,M,GENERAL PRACTICE,151 MEADOWCREST ST D,GRETNA,LA,70056-5256,29.910958,-90.051724,70
e7e5a518-25f8-3604-91b6-adcd2227a8b4,76914522-3cad-3225-a1fc-75ae7ce7d433,Ralph Feest,M,GENERAL PRACTICE,1416 NATCHITOCHES STREET,WEST MONROE,LA,71292,32.4956523,-92.1379042,5
d5a2e5b2-b918-3abc-bc02-d8010b6ae533,d94b01f9-dd76-32b8-8913-06de3e9aa69a,Gilberto Weimann,M,GENERAL PRACTICE,230 ROBERTS DRIVE,NEW ROADS,LA,70760,30.6838948,-91.4624001,2
6477678c-aef7-3f87-a631-44422e6ac6e0,0d2879a3-6291-36fc-83fb-a06b61ad818b,Darren Gerlach,M,GENERAL PRACTICE,3712 MACARTHUR BOULEVARD,NEW ORLEANS,LA,70114,29.9252964,-90.0183646,12
798ee231-ba39-360e-b5ae-56de6285aae3,04947d9e-aebc-3b51-840a-e0c736d5313e,Grady Balistreri,M,GENERAL PRACTICE,277 NORTH UNITED STATES HIGHWAY 171,MOSS BLUFF,LA,70611,30.3051812,-93.1961366,2
afe9823e-f6fc-31e9-99f9-1507f8eb18f5,433d62b4-29c5-3592-9e28-97982f6f6d3e,Rosaria Daniel,F,GENERAL PRACTICE,360 BROADWAY,BANGOR,ME,04401,44.829625,-68.788767,529
00898f4b-dbf2-3875-a41c-961910c20f8b,7f818925-94a2-3a2d-be27-449dbed18a5b,Gayle Fritsch,M,GENERAL PRACTICE,PO BOX 151,PRESQUE ISLE,ME,04769,46.688952,-67.99191400000001,321
6a827044-c56d-3cf9-a75b-30b92e5537a1,7a489e65-33a1-34de-80bf-fc2f8f1eb506,Remedios Kilback,F,GENERAL PRACTICE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,04005,43.438736,-70.392943,16
92b40986-c934-3076-947a-74a9292a76cb,2c845e3c-0c80-3754-9aac-afdaafa5c009,Morris Bruen,M,GENERAL PRACTICE,93 CAMPUS AVENUE - PO BOX 7291,LEWISTON,ME,04240,44.089594,-70.172185,127
9e561a92-5004-334d-a898-cb7d605cc293,cfcfa237-7c51-3334-a57c-54f3350dd57b,Marilu Greenholt,F,GENERAL PRACTICE,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,04938,44.670481,-70.14178299999999,13
6e9fd207-9d59-3a2b-9112-ed2eb835514d,d7faf09d-8cf6-3614-831a-87b8bcc55ad9,Hunter Schiller,M,GENERAL PRACTICE,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,44.33491400000001,-69.73420300000001,87
b8936bed-c3ef-3320-b115-5970e0b41226,49f19de9-6104-3519-a1a9-a515e2509a73,Abbie Johnston,F,GENERAL PRACTICE,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,04901,44.545285,-69.661396,9
06c3043b-09fd-3a63-990d-ee11360edb69,a57b9e12-97e4-3c31-beb1-b4ebff327812,Guadalupe Cremin,M,GENERAL PRACTICE,447 NORTH MAIN STREET,PITTSFIELD,ME,04967,44.763273,-69.372732,203
83cbacd6-3811-328a-9b9d-049a91f6f54f,d019f847-a407-30f7-bc6f-b4e6b7d4ed39,Ying Moore,F,GENERAL PRACTICE,39 FLORIDA AVE,BANGOR,ME,04401-3064,44.829625,-68.788767,106
8120fe59-466c-39e0-85dc-4e25e3ae9bb7,1c35dfbf-cd7a-3ad3-a375-261908acbe8c,Rayford Nader,M,GENERAL PRACTICE,521 MAIN ST,PRESQUE ISLE,ME,04769-0521,46.688952,-67.99191400000001,60
6bb638ec-b9e9-3170-abc2-bdf7062d9ddd,acefda61-7f54-34df-a175-9d36cbee6863,Herman Schumm,M,GENERAL PRACTICE,60 FRONT ST,WATERVILLE,ME,04901-6658,44.545285,-69.661396,15
a017cdd8-9327-3dc2-aba0-3d233a1ab0e5,3e6c6def-6d3a-3a7a-8606-5d1fa0f2d808,Jed Gerhold,M,GENERAL PRACTICE,6 STODDARD LN,HALLOWELL,ME,04347-1429,44.287240999999995,-69.81804,44
cdd71dee-4e2d-3fcf-b312-8172e2df1077,de3c5a9a-7f92-349b-9493-4e0ac90707c8,Thomas Gulgowski,M,GENERAL PRACTICE,419 MOOSEHEAD TRL,NEWPORT,ME,04953-4054,44.867217,-69.218838,16
2f710933-fa9c-35c9-833c-6af959a8ef89,6e7f578c-b078-3099-9f49-ddad116e517c,Idalia Beier,F,GENERAL PRACTICE,404 NARRAGANSETT TRAIL,BUXTON,ME,04093,43.63626,-70.538842,26
dda88cf5-c54a-3a8d-9f1e-70e1113fc768,4a66a0ea-251c-337e-9a50-054ba31ffbb0,Adelaide Rath,F,GENERAL PRACTICE,885 UNION ST,BANGOR,ME,04401-3087,44.829625,-68.788767,73
079fc950-329c-33ce-8ad1-f7c5ee877019,212fd158-f87d-3fdb-a71f-bc2fa10caed7,Willie Upton,M,GENERAL PRACTICE,7 S MAIN ST,TURNER,ME,04282-4138,44.265107,-70.24798,40
bc4dd4cc-6f16-3604-aafa-c7c9df31d7a2,fe9eea03-e9bc-3250-a31d-b9beb272ba1d,Deeanna Rice,F,GENERAL PRACTICE,8 NORTHERN RD,PRESQUE ISLE,ME,04769-2040,46.688952,-67.99191400000001,60
d7e9dd3a-fdf7-393d-92a7-5ff2f05127e5,905170c4-f911-3ebe-bb1a-791fd2081e47,Sharonda Stark,F,GENERAL PRACTICE,177 N MAIN ST,STRONG,ME,04983-3005,44.786174,-70.208555,35
0b09675a-5d24-3df5-aa1b-0430258ff147,73f5e120-342b-3261-8cf8-73f17ccb7c70,Gail Hilll,M,GENERAL PRACTICE,885 UNION ST,BANGOR,ME,04401-3088,44.829625,-68.788767,93
84b51e55-0834-387c-8835-82af68fb8288,20fbc967-b95b-3af8-96a0-860f775c3d4b,Jacob Spinka,M,GENERAL PRACTICE,447 N MAIN ST,PITTSFIELD,ME,04967-3707,44.769841,-69.43366999999999,66
7cbf656d-0dc2-34f7-8816-affbcbb525bb,0d316497-5697-3b75-bfe1-12541a46d732,Gala Waelchi,F,GENERAL PRACTICE,325-C KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,44.5450195,-69.6715472,5
b2e7b20a-8463-3a4d-ba91-06a0dcafdc2a,43d525ec-2507-317f-9cc7-fdda9947a135,Morris Bruen,M,GENERAL PRACTICE,219 CAPITOL STREET,AUGUSTA,ME,4330,44.3111954,-69.7954487,1
67582fb7-6e5b-3489-8e00-39c92258fb17,67616f55-8fac-3d52-bd95-aeb0e27e2d05,Fletcher Kerluke,M,GENERAL PRACTICE,915 UNION STREET,BANGOR,ME,4401,44.8146112,-68.8020428,7
f0fb9b8d-f718-3e6c-b688-883efd4db876,23ae7162-a0d9-307b-8840-8ad4e3785133,Juliet Murphy,F,GENERAL PRACTICE,400 WEST SEVENTH ST,FREDERICK,MD,21701,39.433086,-77.412758,8
48ad476e-7052-3932-beff-5598ca22e275,7000b7f0-889a-3bd8-a5e4-e8976014d649,Bettyann Cronin,F,GENERAL PRACTICE,7600 CARROLL AVENUE,TAKOMA PARK,MD,20912,38.980302,-77.002315,317
f3cfb155-20b1-39f3-8bfb-f39e341b5ad0,e3f6117a-afac-3d3e-9297-b17fdd1a91de,Paris Ritchie,F,GENERAL PRACTICE,8600 OLD GEORGETOWN ROAD,BETHESDA,MD,20814,38.98728,-77.11859799999998,32
34b056eb-32d4-386e-aae8-a8e0e0d5f37a,92738d1d-4560-3764-8895-60508fef49db,Mireille Adams,F,GENERAL PRACTICE,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,38.936562,-76.49808399999998,104
96e6f633-1b43-34b1-95fe-f227db4cf6e2,d16e66da-8504-348c-af80-7aedfe67bbe0,Charline Langworth,F,GENERAL PRACTICE,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,38.543791,-76.587906,29
47b3e996-78ce-3245-a4c0-49dec91e0fba,431cb30b-18bd-3069-8eeb-5a73ee6db837,Leland Kuphal,M,GENERAL PRACTICE,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,39.371896,-76.801948,113
82efe148-6cd8-38dd-abec-be499f984ec6,e21e845f-a725-316e-8348-7e04c6cfdb38,Irving Jaskolski,M,GENERAL PRACTICE,8118 GOOD LUCK ROAD,LANHAM,MD,20706,38.96215,-76.83920400000002,9
77ed9e67-cbb8-31e6-9e77-d73beb5376c7,80bac19d-36d8-3b40-8449-3c7dba77bb66,Vennie Leannon,F,GENERAL PRACTICE,9901 MEDICAL CENTER DRIVE,ROCKVILLE,MD,20850,39.083647,-77.155618,145
